NPC,r_CR,r_NR,SSE_CR,SSE_NR,SSE_l_CR,SSE_l_NR,SSE_a_CR,SSE_a_NR,Cx_CR,Cy_CR,Cz_CR,Cx_NR,Cy_NR,Cz_NR,Tx_CR,Ty_CR,Tz_CR,Tx_NR,Ty_NR,Tz_NR,el_minor_CR,el_minor_NR,el_major_CR,el_major_NR,el_q_CR,el_q_NR,el_rot_CR,el_rot_NR,el_ssum_CR,el_ssum_NR,el_ssumXY_CR,el_ssumXY_NR,el_ssumZ_CR,el_ssumZ_NR,el_Cx_CR,el_Cy_CR,el_Cz_CR,el_Cx_NR,el_Cy_NR,el_Cz_NR,el_ Tx_CR,el_ Ty_CR,el_ Tz_CR,el_ Tx_NR,el_ Ty_NR,el_ Tz_NR
37,59.30437634196741,57.33584305782626,119.06221358966944,118.68147394996207,3.12498333850201,6.058034470042419,115.93723025116743,112.62343947991965,-1.430008681482566,-0.8567872046682491,56.28501681010479,-7.193763067949379,-3.005310064775148,4.197094292508323,-0.04945090458204989,0.0838523353217221,-0.9952504176824599,-0.053201326342094804,-0.18674069680713873,-0.9809676503490962,57.7,50.4,61.7,65.8,0.94,0.77,0.55,1.38,239.0,206.0,123.1,93.4,115.9,112.6,-1.3765336293485593,-0.8370553671475146,56.28402225735032,-7.583271156577498,-3.1952737677027634,4.254380892294523,-0.04945090458204989,0.0838523353217221,-0.9952504176824599,-0.053201326342094804,-0.18674069680713873,-0.9809676503490962
38,51.99038104352864,53.38334428070582,145.9376984176979,66.78124978929134,3.641952968034669,4.567612388520707,142.29574544966323,62.21363740077064,-2.209765678187185,-1.1269942123743237,57.662390709330495,3.0433181902168718,2.272036107077931,3.503884414914183,-0.13687620374562715,0.12275220674958642,-0.9829531019261768,-0.042878045073991254,-0.10111080892988067,0.9939507420230531,48.8,48.0,56.1,59.8,0.87,0.8,-0.891,1.41,249.1,118.3,106.8,56.1,142.3,62.2,-2.0932024179942106,-1.1351822111091963,57.64513675140334,2.945248144589148,2.284711956195855,3.500943236488482,-0.13687620374562715,0.12275220674958642,-0.9829531019261768,-0.042878045073991254,-0.10111080892988067,0.9939507420230531
39,56.87031280027442,58.128322493214576,73.41652426993247,93.50955058463873,5.430246286198719,4.554058974418425,67.98627798373374,88.9554916102203,-4.216148822130377,-2.9095503242020335,53.51594965197121,1.5632625572355503,0.8610472365065672,2.5355266431009533,0.05452362210127074,-0.16074932582860468,0.9854881170661609,0.11700279551067669,0.126672919740344,-0.9850199577912839,51.8,52.8,63.5,64.3,0.82,0.82,-0.897,-1.194,246.4,149.9,178.5,60.9,68.0,89.0,-4.179317665526722,-3.02558531851056,53.494984695809855,1.552415525285291,0.8772256007474708,2.53631873626381,0.05452362210127074,-0.16074932582860468,0.9854881170661609,0.11700279551067669,0.126672919740344,-0.9850199577912839
40,57.06068729165593,59.3518787236512,172.40496686919755,229.95385882143518,4.342669466189036,3.318290675757234,168.06229740300853,226.63556814567795,3.567321474883288,-8.364787240059433,57.691693854759606,-2.8425177064973575,4.647900175506881,2.216711133085185,-0.10794196605680387,0.2447143170738446,0.9635680749085006,0.03550919314111852,-0.1770833857599986,0.9835550679500574,53.5,56.4,61.9,63.0,0.86,0.9,-0.913,-1.187,350.3,317.6,182.2,91.0,168.1,226.6,3.7067968088715806,-8.265019897969339,57.68198073177179,-2.899057096018713,4.44425019392454,2.1820863710808105,-0.10794196605680387,0.2447143170738446,0.9635680749085006,0.03550919314111852,-0.1770833857599986,0.9835550679500574
41,61.42075702670093,62.23078643881283,87.55131347749642,196.94451506158427,3.4895342702769265,6.400326783434207,84.0617792072195,190.54418827815007,-4.352820493551009,-3.383858208344484,57.18790110495928,-0.7227683100432675,11.748547462675269,1.2714049299445767,-0.18915129904831665,0.23053126032452897,0.9545036008740451,0.00033560852159132573,0.21984773101635074,0.9755341421671938,59.6,54.2,64.1,71.7,0.93,0.76,0.305,-1.463,244.5,249.1,160.4,58.6,84.1,190.5,-4.362898348394024,-3.397818383208852,57.18927565961728,-0.6919929506579504,11.378301204112203,1.354833554194172,-0.18915129904831665,0.23053126032452897,0.9545036008740451,0.00033560852159132573,0.21984773101635074,0.9755341421671938
42,59.454399932554225,59.87650491601131,66.75298036249218,124.98863036096492,7.219595677887606,2.2382036353809585,59.53338468460458,122.75042672558396,-0.006841848172003482,4.375887904276584,59.64462703253969,1.4896012488516372,7.5673942287508105,2.2096580817304936,0.20177447597190012,-0.08777588212764176,0.9754908791798003,-0.3116454174298285,-0.07079114847229695,-0.947557780345326,50.3,58.8,70.7,61.4,0.71,0.96,0.813,0.703,109.6,188.3,50.1,65.5,59.5,122.8,-0.0028782376311240754,4.436694311793066,59.64927861946457,1.5511782362219935,7.612756356400706,2.1860168605709513,0.20177447597190012,-0.08777588212764176,0.9754908791798003,-0.3116454174298285,-0.07079114847229695,-0.947557780345326
43,63.18483305207246,62.27948760603047,57.97409698521653,128.92485879217176,1.8017061716998,5.992578971792506,56.172390813516735,122.93227982037926,2.4772101272877767,-1.7924474153425654,58.190006571684805,-4.856640725033906,3.8320380132314185,0.5783502691643565,-0.3625873467500162,0.11850460304193822,0.9243847007792029,-0.030172032909378248,0.10661884430076818,-0.9938420752162206,62.1,55.0,64.5,70.9,0.96,0.78,-1.087,0.362,97.7,182.8,41.6,59.9,56.2,122.9,2.4463099873724867,-1.7854729264640865,58.176991959076105,-4.906718261628733,3.703273536865065,0.5660567882585936,-0.3625873467500162,0.11850460304193822,0.9243847007792029,-0.030172032909378248,0.10661884430076818,-0.9938420752162206
44,61.310626030181155,63.39325820610169,118.190285355493,179.4316339962027,3.0794842995600744,2.9901104545967385,115.11080105593292,176.44152354160596,1.8996494369041812,1.00578847845121,60.1625550626986,3.15961746134022,9.577600252082414,3.223494883540367,0.1782284821982622,0.04375993927842414,-0.9830156030540169,0.05565909555966737,0.081917569999574,-0.9950837034173785,58.3,60.1,64.8,67.1,0.9,0.9,1.05,0.301,184.5,220.8,69.4,44.4,115.1,176.4,1.9417457214737803,0.9224713502916476,60.16647850442621,3.2764119825702385,9.473530048434714,3.221460380546056,0.1782284821982622,0.04375993927842414,-0.9830156030540169,0.05565909555966737,0.081917569999574,-0.9950837034173785
45,63.84495537003974,63.64817149471516,102.5109148481643,119.02398481363473,3.46802098189689,4.0535456139387405,99.04289386626742,114.97043919969599,9.714566962248112,0.38524615509129934,57.381448888742185,10.00960059153263,-0.0545781893984896,1.2504934795026796,-0.05122432430986166,-0.26077465878416195,0.9640397532959946,-0.07699033311870299,0.11872443574616243,-0.9899378753048227,62.7,61.5,65.8,66.9,0.95,0.92,-0.362,1.161,280.9,314.8,181.9,199.9,99.0,115.0,9.602084065344133,0.31212712491530314,57.35569325942274,9.977092224593683,-0.17621543330925138,1.238433648833434,-0.05122432430986166,-0.26077465878416195,0.9640397532959946,-0.07699033311870299,0.11872443574616243,-0.9899378753048227
46,52.37529972451787,54.56312802492317,111.49023449916488,201.50954263745248,3.312543783408219,4.855837705292436,108.17769071575667,196.65370493216005,-2.531676086279902,4.321662888927672,59.38633825809698,4.001420574204947,3.4582274097927193,3.8686748140139264,0.1312104196070332,0.31358552181726485,0.9404509271052583,0.19496666223538697,0.2286320588766707,-0.9537900095254759,49.4,48.5,56.1,61.7,0.88,0.79,-0.801,-0.589,202.0,243.8,93.8,47.2,108.2,196.7,-2.7044832512235706,4.431326598802091,59.37388162615119,4.058418838644587,3.34493826139817,3.8531695458446977,0.1312104196070332,0.31358552181726485,0.9404509271052583,0.19496666223538697,0.2286320588766707,-0.9537900095254759
47,47.96711734102349,46.90421878325873,120.01650916145408,115.64592067689027,3.5198271102383414,3.2306267322344557,116.49668205121574,112.41529394465582,0.047892604173175084,3.1468718869130057,61.64936669128161,5.996841580606041,-0.7185285803646904,3.0880840310186763,0.1409107673414899,0.04059082447777829,0.9891898405338819,0.016508887981619952,-0.17119468095198492,-0.9850988974876372,45.2,46.0,51.6,48.8,0.88,0.94,0.766,-0.847,223.5,260.5,107.0,148.1,116.5,112.4,0.2569443615187374,3.236293248042855,61.615917772823266,6.225144669977801,-0.7568584079357922,3.098571194040199,0.1409107673414899,0.04059082447777829,0.9891898405338819,0.016508887981619952,-0.17119468095198492,-0.9850988974876372
48,57.98811138022528,57.43357261058219,115.88052308284631,137.05847395425528,6.227154050893789,3.52096996053473,109.65336903195252,133.53750399372055,6.911535615051567,-6.571850676130232,57.577751071627944,4.250687017647694,-3.34378597980975,2.5340048567878393,-0.07256285742685702,-0.03569918753184187,-0.9967247361892934,-0.20724074888838673,-0.05633531867962949,0.976666577635093,51.1,54.4,66.6,61.2,0.77,0.89,1.393,0.172,231.5,235.7,121.8,102.2,109.7,133.5,6.86709809378389,-6.769482984815318,57.58806467777918,4.236041410588519,-3.398009815374288,2.5277694804875925,-0.07256285742685702,-0.03569918753184187,-0.9967247361892934,-0.20724074888838673,-0.05633531867962949,0.976666577635093
