NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
23,56.29043106691265,123.38044707277028,3.0457267497688036,120.33472032300149,3.171222627545841,5.3728684061044945,30.52625743545493,0.002772622969341547,0.0008719979221002427,-0.00011369311947975747,59.4,53.800000000000004,0.905,-0.4855,163.675,43.324999999999996,120.35,3.228293160195018,5.312822400419211,30.512663299954433,0.002772622969341547,0.0008719979221002427,-0.00011369311947975747
24,54.89887862677582,25.050426847885632,4.985750892974914,20.064675954910722,-5.886516742049935,2.5027880118980232,27.152790093323784,0.0711033825917229,-0.14407102897038326,-0.4728208308234426,62.150000000000006,48.95,0.79,0.592,58.475,38.4,20.075000000000003,-5.6212813813029765,2.302180209902504,27.144664941275078,0.0711033825917229,-0.14407102897038326,-0.4728208308234426
25,60.124093949308595,81.82949354666705,3.524959952390462,78.30453359427659,-5.007054519794573,1.0704500700876673,27.944843433212178,0.06763420947275517,0.17062080425275206,-0.9745889669155888,63.775000000000006,57.375,0.9,-0.72575,141.3,62.974999999999994,78.30000000000001,-4.742080909933472,1.0437608201405302,27.979098346767014,0.06763420947275517,0.17062080425275206,-0.9745889669155888
26,53.61750120920407,41.324095236216685,4.832815555209679,36.491279681007,-0.0022846611460318744,-4.719052832802573,29.49252753664562,-0.013926194946581132,-5.0491274176070466e-05,-0.5000802395452807,60.1,48.5,0.81,-0.34475,91.77499999999999,55.275000000000006,36.5,0.30753574999666,-4.662578794810901,29.488973501455952,-0.013926194946581132,-5.0491274176070466e-05,-0.5000802395452807
27,71.84365376005795,53.09994482981088,3.6786778834516465,49.42126694635924,5.291371710603545,-2.6720233740404016,30.15751103957913,0.07776189025097456,-0.15419202883362096,0.46902566794815315,76.075,68.19999999999999,0.895,-0.049500000000000044,91.775,42.325,49.425000000000004,5.267735873645203,-2.5798811377298225,30.171553835141836,0.07776189025097456,-0.15419202883362096,0.46902566794815315
28,66.85362472010108,66.6116428081691,3.7024776954750105,62.909165112694076,1.8005223038716802,-2.1011105532563783,32.89215372874082,0.02949424393403271,0.0062476983068384395,0.4992290868977496,71.575,62.77499999999999,0.8775,-1.0867499999999999,100.9,38.0,62.925,1.762982763350109,-2.164577625948874,32.899447328650986,0.02949424393403271,0.0062476983068384395,0.4992290868977496
29,62.169734811044286,25.242962880557734,4.770384145066448,20.472578735491282,3.148343147353912,2.3486111212374747,30.241921656717455,0.1445869772255995,0.03984821118380318,-0.4772452502464083,68.15,57.4,0.845,-0.7045000000000001,82.925,62.425,20.475,3.0132782926122412,2.270752265954023,30.238221914342994,0.1445869772255995,0.03984821118380318,-0.4772452502464083
30,58.27548959169372,37.65096979856193,2.746854790587286,34.90411500797465,1.9218026599333884,3.9323840104754133,28.577177834900844,-0.02623841452948706,-0.07472703172769446,0.49439012442550073,61.225,55.849999999999994,0.9125000000000001,-1.18025,68.80000000000001,33.9,34.9,1.9923488075314082,4.009370498230617,28.551639206870206,-0.02623841452948706,-0.07472703172769446,0.49439012442550073
31,56.754224327895834,49.609418697521505,3.057137672670253,46.552281024851254,1.5158891789269502,5.818858570660854,29.73595221742337,-0.045955216515756916,0.11754722256453573,-0.48266764644145105,59.650000000000006,54.5,0.9149999999999999,-0.8880000000000001,95.2,48.675,46.525,1.426955116086696,5.723848493541995,29.69326668335766,-0.045955216515756916,0.11754722256453573,-0.48266764644145105
32,61.302718528021295,64.02725276805704,4.513325157065461,59.51392761099157,-0.2737106436630074,-3.1165617418256084,28.53274376275349,-0.029821718063311325,0.05848656608822431,-0.4956561015616229,67.525,56.125,0.8350000000000001,-0.753,87.725,28.224999999999998,59.5,-0.06920847239633682,-3.1575054103981035,28.520988892687235,-0.029821718063311325,0.05848656608822431,-0.4956561015616229
