NPC,c_r,c_sse,c_sselat,c_sseax,c_x0,c_y0,c_z0,c_tilt_x,c_tilt_y,c_tilt_z,el_major,el_minor,el_q,el_rot,el_ssum,el_ssumXY,el_ssumZ,ce_x0,ce_y0,cez0,e_tilt_x,e_tilt_y,e_tilt_z
20,56.094505827750794,50.49961091145994,6.436885509913214,44.06272540154672,3.006110250208247,1.1390742108376704,30.980177338326342,-0.08817235486168361,0.007662106640891134,-0.9949628648424472,65.9,47.925000000000004,0.7275,0.25325,57.7,13.625,44.050000000000004,3.1233079259284957,1.1856365436561167,30.9674343823995,-0.08817235486168361,0.007662106640891134,-0.9949628648424472
21,57.58748674069988,52.523827247118106,4.948180142965531,47.57564710415258,2.9911008447307705,-3.222724459180864,29.911305657528832,-0.1412050746703979,0.08867458303981449,0.006226561151751714,62.25,54.475,0.8749999999999999,-0.8765,163.25,115.675,47.575,2.9939012469020834,-3.154471404623805,29.95218931332951,-0.1412050746703979,0.08867458303981449,0.006226561151751714
22,58.10860691420308,61.31394634174316,3.1238793659643505,58.190066975778805,8.782473330768623,-1.3427927160496294,30.452987854739703,-0.07691838194969745,-0.08777630794109961,-0.011376253160709365,61.925,54.825,0.885,0.43425,87.95,29.775,58.175000000000004,8.77792811764255,-1.532962294672403,30.41719258177525,-0.07691838194969745,-0.08777630794109961,-0.011376253160709365
23,59.87597233074732,124.88378876762887,3.0135167696449843,121.8702719979839,3.1013910257281054,5.794224310133049,30.451750771377572,0.0026450092706661876,0.0007512869937262578,-0.00013164591027417516,62.925,57.425,0.9125,-0.5022500000000001,164.57500000000002,42.699999999999996,121.875,3.1663389678552747,5.646182352545124,30.455900986938016,0.0026450092706661876,0.0007512869937262578,-0.00013164591027417516
24,58.33391844663673,25.087339941596372,4.970114869716673,20.1172250718797,-5.797600440516677,2.590733408031756,27.127300304399732,0.06933763583162099,-0.14468661914789877,-0.4729947296556707,65.5,52.375,0.7975000000000001,0.58775,57.8,37.675,20.1,-5.566813116025987,2.422386001998407,27.123850505576236,0.06933763583162099,-0.14468661914789877,-0.4729947296556707
25,58.948428266994085,81.5300516884314,3.5359867246581045,77.99406496377328,-5.071081461685634,1.1288302591595045,27.969806199432306,0.06735697264197982,0.17104872090398293,-0.9745398160512921,62.625,56.175,0.8975,-0.72675,140.85,62.875,77.97500000000001,-4.764407809708818,1.0685962195517478,27.99490750416736,0.06735697264197982,0.17104872090398293,-0.9745398160512921
26,56.41198532511916,41.03406371947604,4.807878528459381,36.226185191016654,0.09465934567759371,-4.8964545589133035,29.4458370520433,-0.013663529026084989,0.00018817671582849888,-0.50005271988221,62.824999999999996,51.275,0.8200000000000001,-0.3515,90.54999999999998,54.325,36.225,0.3892489354379258,-4.842705534823521,29.44285106415936,-0.013663529026084989,0.00018817671582849888,-0.50005271988221
27,58.44018070919774,49.17307157922763,3.8322692413213826,45.34080233790624,4.317362135175514,-2.6244217151613847,30.26987622199908,0.0007507579353014451,0.0005462413031791513,-0.0002330313988312127,63.10000000000001,54.475,0.8625,0.02799999999999997,84.625,39.275000000000006,45.324999999999996,4.353218634284727,-2.584101035978704,30.262962957942715,0.0007507579353014451,0.0005462413031791513,-0.0002330313988312127
28,58.321774617755935,61.80653310602633,3.5900698567862,58.21646324924013,1.4763602970150755,-1.9227480532975592,32.808947565372925,0.027986088030613462,0.007356184314722555,0.4993112230661473,62.8,54.575,0.8699999999999999,-1.0932499999999998,97.775,39.55,58.224999999999994,1.4058939126476613,-1.99821100600682,32.81882359729976,0.027986088030613462,0.007356184314722555,0.4993112230661473
29,57.14342419601762,24.86672144290737,4.897880100324952,19.96884134258242,3.16671989612872,2.4195067834333646,30.3361726779308,0.15708714063704898,0.024207258716765483,0.022237086245243176,63.39999999999999,52.25,0.8275,-0.494,83.8,63.825,19.95,3.0139469006925745,2.3450662045379786,30.3332367155987,0.15708714063704898,0.024207258716765483,0.022237086245243176
